	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1043	4073	31.0	0.23616585	ISDB	http://www.wikidata.org/entity/Q414116	QAIPRVGONGVQAS-DUXPYHPUSA-N	InChI=1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+	O=C(O)/C=C/c1ccc(O)c(O)c1	C9H8O4	nan	180.04225873599998	Caffeic Acid	QAIPRVGONGVQAS	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q41350	Citrus paradisi	3942423.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Citrus']	['Citrus aurantium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	3	7.4446635246276855	1	339	Shikimates and Phenylpropanoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0
1044	4074	5.0	0.4839235	ISDB	http://www.wikidata.org/entity/Q105161035	MBYMHCHZLAJVRK-UHFFFAOYSA-N	InChI=1S/C24H34O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-21-19-17-20-22(25)23(21)24(26)27/h3-4,6-7,9-10,17,19-20,25H,2,5,8,11-16,18H2,1H3,(H,26,27)	CCC=CCC=CCC=CCCCCCCCc1cccc(O)c1C(=O)O	C24H34O3	nan	370.250794948	2-Heptadeca-8,11,14-trienyl-6-hydroxybenzoic acid	MBYMHCHZLAJVRK	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q794969	Spondias mombin	317612.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Spondias']	['Spondias mombin']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	9.435693740844727	1	220	Polyketides	1.0	Aromatic polyketides	0.8571428571428571	Catechols with side chains	0.8571428571428571
1045	408	4.0	0.29958618	ISDB	http://www.wikidata.org/entity/Q105274813	UKQQQFDVYRDSMR-WZMHQZBYSA-N	InChI=1S/C25H44O5/c1-17(21(26)28-7)18-9-14-23(4,30-29-18)15-10-20-24(5)13-8-12-22(2,3)19(24)11-16-25(20,6)27/h17-20,27H,8-16H2,1-7H3/t17-,18-,19+,20-,23+,24+,25+/m0/s1	COC(=O)[C@@H](C)[C@@H]1CC[C@](C)(CC[C@H]2[C@]3(C)CCCC(C)(C)[C@H]3CC[C@@]2(C)O)OO1	C25H44O5	nan	424.318874508	Mycaperoxide C methyl ester	UKQQQFDVYRDSMR	Terpenoids	Diterpenoids	Labdane diterpenoids	http://www.wikidata.org/entity/Q5382457	Mycale	1026107.0	['Eukaryota']	['Metazoa']	['Porifera']	['Demospongiae']	['Poecilosclerida']	['Mycalidae']	['Unknown']	['Mycale']	['Unknown']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	2	3.1983447074890137	1	232	Terpenoids	0.4	Diterpenoids	0.4	Monoacylglycerols	0.2
1046	4080	2.0	0.4696744	ISDB	http://www.wikidata.org/entity/Q104400310	SFDDCVYUBBUSMV-FCHUYYIVSA-N	InChI=1S/C22H18O7/c23-13-5-1-11(2-6-13)9-15-16(25)10-17-18(19(15)26)20(27)21(28)22(29-17)12-3-7-14(24)8-4-12/h1-8,10,21-26,28H,9H2/t21-,22+/m0/s1	O=C1c2c(cc(O)c(Cc3ccc(O)cc3)c2O)O[C@H](c2ccc(O)cc2)[C@H]1O	C22H18O7	nan	394.1052529159998	Gericudranin E	SFDDCVYUBBUSMV	Shikimates and Phenylpropanoids	Flavonoids	Dihydroflavonols	http://www.wikidata.org/entity/Q602322	Maclura tricuspidata	828247.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Moraceae']	['Unknown']	['Maclura']	['Maclura tricuspidata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	6.878697395324707	1	18	Shikimates and Phenylpropanoids	0.7692307692307693	Flavonoids	0.7384615384615385	Proanthocyanins	0.5846153846153846
1047	4081	1.0	0.7427646	ISDB	http://www.wikidata.org/entity/Q105282792	VAKBXAFILRMUCN-UHFFFAOYSA-N	InChI=1S/C30H26O6/c1-34-21-13-18-4-3-17-12-20(7-10-22(17)28(18)25(32)14-21)36-30-24-8-5-16-11-19(31)6-9-23(16)29(24)27(35-2)15-26(30)33/h6-7,9-15,31-33H,3-5,8H2,1-2H3	COc1cc(O)c2c(c1)CCc1cc(Oc3c(O)cc(OC)c4c3CCc3cc(O)ccc3-4)ccc1-2	C30H26O6	nan	482.1729385519999	Blestrin B	VAKBXAFILRMUCN	Shikimates and Phenylpropanoids	Phenanthrenoids	Phenanthrenes	http://www.wikidata.org/entity/Q159003	Bletilla striata	147334.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Orchidaceae']	['Arethuseae']	['Bletilla']	['Bletilla striata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.971058368682861	1	-1	nan	nan	nan	nan	nan	nan
1048	4087	2.0|2.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q369777|http://www.wikidata.org/entity/Q105157671	FBUKVWPVBMHYJY-UHFFFAOYSA-N|LUVOQVJUOOZWCS-UHFFFAOYSA-N	InChI=1S/C9H18O2/c1-2-3-4-5-6-7-8-9(10)11/h2-8H2,1H3,(H,10,11)|InChI=1S/C11H22O2/c1-4-6-7-10(11(12)13)8-9(3)5-2/h9-10H,4-8H2,1-3H3,(H,12,13)	CCCCCCCCC(=O)O|CCCCC(CC(C)CC)C(=O)O	C9H18O2|C11H22O2	pos_1_1proton1isopropanol|pos_1_1proton1methanol	158.130679816|186.16197994400002	Nonanoic acid|2-Butyl-4-methylhexanoic acid	FBUKVWPVBMHYJY|LUVOQVJUOOZWCS	Fatty acids|Fatty acids	Fatty Acids and Conjugates|Fatty Acids and Conjugates	Branched fatty acids|Branched fatty acids	http://www.wikidata.org/entity/Q3919027|http://www.wikidata.org/entity/Q794969	Mangifera indica|Spondias mombin	807634.0|317612.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Sapindales']|['Sapindales']	['Anacardiaceae']|['Anacardiaceae']	['Unknown']|['Unknown']	['Mangifera']|['Spondias']	['Mangifera indica']|['Spondias mombin']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Sapindales']|['Sapindales']	['Anacardiaceae']|['Anacardiaceae']	nan|nan	nan|nan	nan|nan	6|6	3|3	7.5|7.5	1|1	303	Fatty acids	0.5	Fatty Acids and Conjugates	0.5	Branched fatty acids	0.5
1049	4089	30.0	0.39498296	ISDB	http://www.wikidata.org/entity/Q27123547	OOXBEOHCOCMKAC-UTOQUPLUSA-N	InChI=1S/C21H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19-16-20(22)18-21(23)17-19/h2,4-5,7-8,16-18,22-23H,1,3,6,9-15H2/b5-4-,8-7-	C=CC/C=C\C/C=C\CCCCCCCc1cc(O)cc(O)c1	C21H30O2	nan	314.2245802	5-(Pentadeca-8,11,14-trien-1-yl)resorcinol	OOXBEOHCOCMKAC	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q34007	Anacardium occidentale	999426.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Anacardium']	['Anacardium occidentale']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	['Anacardium']	['Anacardium occidentale']	8	0	9.57993221282959	1	-1	nan	nan	nan	nan	nan	nan
1050	409	2.0	0.5930503	ISDB	http://www.wikidata.org/entity/Q105264300	SZOPSAFLRCYJCX-GNFAMUSMSA-N	InChI=1S/C19H30O7/c1-10-7-12(21)8-19(3,4)13(10)6-5-11(2)25-18-17(24)16(23)15(22)14(9-20)26-18/h5-7,11,13-18,20,22-24H,8-9H2,1-4H3/b6-5+/t11-,13+,14-,15+,16+,17-,18-/m1/s1	CC1=CC(=O)CC(C)(C)[C@H]1/C=C/[C@@H](C)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	C19H30O7	nan	370.19915330000003	(4R)-3,5,5-trimethyl-4-[(E,3R)-3-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybut-1-enyl]cyclohex-2-en-1-one	SZOPSAFLRCYJCX	Terpenoids	Apocarotenoids	Megastigmanes	http://www.wikidata.org/entity/Q41505	Eriobotrya japonica	207983.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Eriobotrya']	['Eriobotrya japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.372200965881348	1	-1	nan	nan	nan	nan	nan	nan
1051	4092	2.0	0.37803528	ISDB	http://www.wikidata.org/entity/Q110190024	BZFNEZJWVCDAQG-UHFFFAOYSA-N	InChI=1S/C13H14O9/c14-4-8-9(15)10(16)11(17)13(22-8)20-6-2-1-5(12(18)19)3-7(6)21-13/h1-3,8-11,14-17H,4H2,(H,18,19)	O=C(O)c1ccc2c(c1)OC1(O2)OC(CO)C(O)C(O)C1O	C13H14O9	nan	314.063782028	3',4',5'-Trihydroxy-6'-(hydroxymethyl)spiro[1,3-benzodioxole-2,2'-oxane]-5-carboxylic acid	BZFNEZJWVCDAQG	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Simple phenolic acids	http://www.wikidata.org/entity/Q15600491	Cyathea phalerata	7045129.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Polypodiopsida']	['Cyatheales']	['Cyatheaceae']	['Unknown']	['Cyathea']	['Cyathea phalerata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	nan	nan	nan	nan	nan	nan	3	2	5.512141227722168	1	60	Shikimates and Phenylpropanoids	0.5333333333333333	Phenolic acids (C6-C1)	0.5333333333333333	Gallotannins	0.3333333333333333
1052	4094	5.0	0.44125694	ISDB	http://www.wikidata.org/entity/Q105137362	JZEOKKQUSZYUOF-YSTUJMKBSA-N	InChI=1S/C24H34O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-23(26)21(25)19-22(28-2)24(20)27/h4-5,7-8,10-11,19,26H,3,6,9,12-18H2,1-2H3/b5-4-,8-7-,11-10-	CC/C=C\C/C=C\C/C=C\CCCCCCCC1=C(O)C(=O)C=C(OC)C1=O	C24H34O4	nan	386.24570956800005	nan	JZEOKKQUSZYUOF	Polyketides	Aromatic polyketides	Aromatic polyketides with side chains	http://www.wikidata.org/entity/Q332062	Sorghum bicolor	552986.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Andropogoneae']	['Sorghum']	['Sorghum bicolor']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.76502799987793	1	-1	nan	nan	nan	nan	nan	nan
1053	4095	1.0	0.62670195	ISDB	http://www.wikidata.org/entity/Q3746193	AERBNCYCJBRYDG-KSZLIROESA-N	InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h16-18,20-22H,2-15,19H2,1H3/t16-,17+,18-/m0/s1	CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO	C18H39NO3	nan	317.292994108	Phytosphingosine	AERBNCYCJBRYDG	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q30046	Vitis vinifera	756728.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Vitales']	['Vitaceae']	['Viteae']	['Vitis']	['Vitis vinifera']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	8.006807804107666	1	434	Fatty acids	0.5	Fatty Acids and Conjugates	0.375	Sphingoid bases	0.5
1054	4096	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q2472366	RODXRVNMMDRFIK-UHFFFAOYSA-N	InChI=1S/C10H8O4/c1-13-9-4-6-2-3-10(12)14-8(6)5-7(9)11/h2-5,11H,1H3	COc1cc2ccc(=O)oc2cc1O	C10H8O4	pos_2_2proton2acetonitrile	192.04225873599998	Scopoletin	RODXRVNMMDRFIK	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q163116	Rhus chinensis	931763.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Rhus']	['Rhus chinensis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	7.5	1	821	Polyketides	0.5	Coumarins	0.5	Simple coumarins	0.5
1055	4103	1.0	0.22720069	ISDB	http://www.wikidata.org/entity/Q105186468	NVXKWXXBWXGHPN-ANOPZQDMSA-N	InChI=1S/C29H49NO3/c1-6-32-29-15-17(2)16-30-26(29)18(3)25-24(33-29)14-23-21-8-7-19-13-20(31)9-11-27(19,4)22(21)10-12-28(23,25)5/h17-26,30-31H,6-16H2,1-5H3/t17-,18+,19+,20+,21-,22+,23+,24-,25+,26-,27+,28+,29+/m1/s1	CCO[C@]12C[C@@H](C)CN[C@@H]1[C@@H](C)[C@H]1[C@@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]13C)O2	C29H49NO3	nan	459.371244428	(1S,2R,5S,7S,10S,11S,14S,15R,16S,17R,20R,22S,24R)-22-ethoxy-10,14,16,20-tetramethyl-23-oxa-18-azahexacyclo[12.11.0.02,11.05,10.015,24.017,22]pentacosan-7-ol	NVXKWXXBWXGHPN	Terpenoids	Steroids	Furostane steroids	http://www.wikidata.org/entity/Q17401103	Solanum thomasiifolium	715550.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum thomasiifolium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	4.9088029861450195	1	-1	nan	nan	nan	nan	nan	nan
1056	4105	1.0	0.55050063	ISDB	http://www.wikidata.org/entity/Q105121575	IWEVPCDKFSYBSS-UHFFFAOYSA-N	InChI=1S/C23H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-21-19-17-20-22(24)23(21)25/h12-20,24-25H,2-11H2,1H3	CCCCCCCCCCCC=CC=CC=Cc1cccc(O)c1O	C23H34O2	nan	342.255880328	3-n-Heptadecatrienylcatechol	IWEVPCDKFSYBSS	Polyketides	Aromatic polyketides	Catechols with side chains	http://www.wikidata.org/entity/Q15545369	Gluta usitata	3942367.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Gluta']	['Gluta usitata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	9.70200252532959	1	261	Alkaloids	0.5	Pseudoalkaloids	0.5	Catechols with side chains	0.5
1057	4106	28.0	0.3309496	ISDB	http://www.wikidata.org/entity/Q105187630	NYQNQWSIOPKYIW-GHMRECADSA-N	InChI=1S/C20H34O3/c1-13(12-18(22)23)8-10-19(4)14(2)9-11-20(5)15(3)16(21)6-7-17(19)20/h13-14,16-17,21H,3,6-12H2,1-2,4-5H3,(H,22,23)/t13-,14-,16+,17-,19+,20+/m1/s1	C=C1[C@@H](O)CC[C@@H]2[C@@](C)(CC[C@@H](C)CC(=O)O)[C@H](C)CC[C@@]12C	C20H34O3	nan	322.250794948	(3R)-5-[(1S,2R,4aR,6S,8aR)-6-hydroxy-1,2,4a-trimethyl-5-methylidene-3,4,6,7,8,8a-hexahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid	NYQNQWSIOPKYIW	Terpenoids	Diterpenoids	Colensane and Clerodane diterpenoids	http://www.wikidata.org/entity/Q15389244	Clausena anisata	907390.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Clausena']	['Clausena anisata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	nan	nan	nan	nan	5	3	7.823798179626465	1	185	Terpenoids	1.0	Diterpenoids	1.0	Colensane and Clerodane diterpenoids	1.0
1058	4108	12.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110081478	VPYIGVTZJRWQLE-UHFFFAOYSA-N	InChI=1S/C18H16O6/c1-20-10-3-4-11-13(19)7-16(24-15(11)5-10)12-6-17-18(23-9-22-17)8-14(12)21-2/h3-6,8,16H,7,9H2,1-2H3	COc1ccc2c(c1)OC(c1cc3c(cc1OC)OCO3)CC2=O	C18H16O6	pos_1_1proton1isopropanol	328.094688232	7-Methoxy-2-(6-methoxy-1,3-benzodioxol-5-yl)-2,3-dihydrochromen-4-one	VPYIGVTZJRWQLE	Shikimates and Phenylpropanoids	Flavonoids	Flavanones	http://www.wikidata.org/entity/Q15546078	Lannea acida	6123920.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Lannea']	['Lannea acida']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	7.5	1	36	Shikimates and Phenylpropanoids	0.17073170731707318	Flavonoids	0.0975609756097561	Flavanones	0.0975609756097561
1059	411	1.0	0.69143414	ISDB	http://www.wikidata.org/entity/Q15222645	BQOFWKZOCNGFEC-DTWKUNHWSA-N	InChI=1S/C10H16/c1-7-4-5-8-9(6-7)10(8,2)3/h4,8-9H,5-6H2,1-3H3/t8-,9+/m0/s1	CC1=CC[C@H]2[C@@H](C1)C2(C)C	C10H16	nan	136.12520051200002	(-)-3-Carene	BQOFWKZOCNGFEC	Terpenoids	Monoterpenoids	Carane monoterpenoids	http://www.wikidata.org/entity/Q13582506	Nasutitermes costalis	501437.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Blattodea']	['Termitidae']	['Unknown']	['Dictyoptera']	['Nasutitermes costalis']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.7657365798950195	1	-1	nan	nan	nan	nan	nan	nan
1060	4115	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q3072948	XFDQJKDGGOEYPI-UHFFFAOYSA-O	InChI=1S/C16H12O6/c1-21-15-4-8(2-3-11(15)18)16-13(20)7-10-12(19)5-9(17)6-14(10)22-16/h2-7H,1H3,(H3-,17,18,19,20)/p+1	COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)ccc1O	C16H13O6+	pos_1_1proton1dmso	301.07066455609	Peonidin	XFDQJKDGGOEYPI	Shikimates and Phenylpropanoids	Flavonoids	Anthocyanidins	http://www.wikidata.org/entity/Q3919027	Mangifera indica	807634.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Mangifera']	['Mangifera indica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	nan	nan	6	3	7.5	1	125	Shikimates and Phenylpropanoids	0.3333333333333333	Flavonoids	0.3333333333333333	Anthocyanidins	0.3333333333333333
1061	4116	1.0	0.668876	ISDB	http://www.wikidata.org/entity/Q77423486	RFYNAVYPYXLVOM-HNNXBMFYSA-N	InChI=1S/C16H17NO2/c18-12-15(11-13-7-3-1-4-8-13)17-16(19)14-9-5-2-6-10-14/h1-10,15,18H,11-12H2,(H,17,19)/t15-/m0/s1	O=C(N[C@H](CO)Cc1ccccc1)c1ccccc1	C16H17NO2	nan	255.12592878400002	N-[(2S)-1-hydroxy-3-phenylpropan-2-yl]benzamide	RFYNAVYPYXLVOM	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q3004447	Croton hieronymi	3913472.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Crotoneae']	['Croton']	['Croton hieronymi']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.675503730773926	1	285	Amino acids and Peptides	0.2222222222222222	Small peptides	0.2222222222222222	Dipeptides	0.2222222222222222
1062	412	10.0	0.538949	ISDB	http://www.wikidata.org/entity/Q105110261	HSDAHIORJOTSNZ-UHFFFAOYSA-N	InChI=1S/C12H20O3/c1-8(2)10-5-6-12(4,7-11(10)14)15-9(3)13/h8,10H,5-7H2,1-4H3	CC(=O)OC1(C)CCC(C(C)C)C(=O)C1	C12H20O3	nan	212.14124449999997	1-Acetoxy-p-menthane-3-one	HSDAHIORJOTSNZ	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q2977225	Mentha canadensis	830074.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Mentha']	['Mentha canadensis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	7.655796051025391	1	46	Terpenoids	1.0	Monoterpenoids	1.0	Menthane monoterpenoids	1.0
1063	4121	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105200504	OUWOVSUGDPWIBY-NKZHAWSJSA-N	InChI=1S/C15H14O11/c16-8-3-1-7(5-9(8)17)2-4-11(20)26-12(13(21)22)15(25,14(23)24)6-10(18)19/h1-5,12,16-17,25H,6H2,(H,18,19)(H,21,22)(H,23,24)/b4-2+/t12-,15-/m1/s1	O=C(O)C[C@](O)(C(=O)O)[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O	C15H14O11	pos_2MCH3CNNa	370.0536112679999	(1S,2R)-1-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-2-hydroxypropane-1,2,3-tricarboxylic acid	OUWOVSUGDPWIBY	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q794969	Spondias mombin	317612.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	['Unknown']	['Spondias']	['Spondias mombin']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Anacardiaceae']	nan	['Spondias']	nan	7	3	8.5	1	1023	Shikimates and Phenylpropanoids	0.6666666666666666	Phenolic acids (C6-C1)	0.3333333333333333	Cinnamic acids and derivatives	0.3333333333333333
1064	4124	6.0	0.349172	ISDB	http://www.wikidata.org/entity/Q105368609	YYGRLLZNBMWBAX-CKDJIIMFSA-N	InChI=1S/C22H32O5/c1-15(6-5-7-16(2)9-13-20(24)22(3,4)27)8-10-17-14-18(21(25)26)11-12-19(17)23/h7-8,11-12,14,20,23-24,27H,5-6,9-10,13H2,1-4H3,(H,25,26)/b15-8+,16-7+/t20-/m1/s1	C/C(=C\Cc1cc(C(=O)O)ccc1O)CC/C=C(\C)CC[C@@H](O)C(C)(C)O	C22H32O5	nan	376.224974124	3-[(2E,6E,10R)-10,11-dihydroxy-3,7,11-trimethyldodeca-2,6-dienyl]-4-hydroxybenzoic acid	YYGRLLZNBMWBAX	Terpenoids	Meroterpenoids	Merosesquiterpenoids	http://www.wikidata.org/entity/Q13174098	Ferula kuhistanica	3888287.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Apiales']	['Apiaceae']	['Scandiceae']	['Ferula']	['Ferula kuhistanica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.396687984466553	1	-1	nan	nan	nan	nan	nan	nan
1065	4126	1.0	0.74765205	ISDB	http://www.wikidata.org/entity/Q105166581	MLFJPVLRZZMIIP-IOSLPCCCSA-N	InChI=1S/C11H15N5O4/c1-19-2-5-7(17)8(18)11(20-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1	COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O	C11H15N5O4	nan	281.11240396000005	5'-O-methyladenosine	MLFJPVLRZZMIIP	Carbohydrates	Nucleosides	Purine nucleos(t)ides	http://www.wikidata.org/entity/Q16528	Nelumbo nucifera	532288.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Proteales']	['Nelumbonaceae']	['Unknown']	['Nelumbo']	['Nelumbo nucifera']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.990608215332031	1	-1	nan	nan	nan	nan	nan	nan
